,Unnamed: 0,Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS,WinCount,country
343,343,2010,Cameroon,1,0,1,2.0,4.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.0,1.8823529411764703,0.8311688311688312,0.0,South Africa
344,344,2010,Chile,3,1,2,2.0,2.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.4705882352941176,0.9411764705882352,1.2467532467532467,2.0,South Africa
345,345,2010,Denmark,3,2,2,1.0,3.0,1.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.9411764705882352,2.8235294117647056,1.2467532467532467,1.0,South Africa
346,346,2010,England,4,2,2,1.0,1.0,2.0,1.203125,1.0625,1.203125,1.0625,0.4155844155844156,0.9411764705882352,0.4705882352941176,1.6623376623376624,1.0,South Africa
347,347,2010,France,2,1,2,0.0,2.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,0.4705882352941176,1.8823529411764703,0.8311688311688312,0.0,South Africa
348,348,2010,Germany,2,8,3,8.0,3.0,4.0,1.203125,1.0625,1.203125,1.0625,1.6623376623376624,2.5098039215686274,0.7058823529411765,0.5541125541125541,5.0,South Africa
349,349,2010,Ghana,2,4,3,1.0,2.0,2.0,1.203125,1.0625,1.203125,1.0625,0.4155844155844156,1.2549019607843137,0.9411764705882352,0.5541125541125541,2.0,South Africa
350,350,2010,Greece,2,0,1,2.0,3.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.0,1.4117647058823528,1.6623376623376624,1.0,South Africa
351,351,2010,Honduras,2,0,2,0.0,1.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,0.0,0.9411764705882352,0.8311688311688312,0.0,South Africa
352,352,2010,Italy,3,2,1,2.0,2.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,1.8823529411764703,0.9411764705882352,2.493506493506493,0.0,South Africa
353,353,2010,Ivory Coast,3,4,2,0.0,0.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,1.8823529411764703,0.0,1.2467532467532467,1.0,South Africa
354,354,2010,Japan,2,3,3,1.0,0.0,1.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.9411764705882352,0.0,0.5541125541125541,2.0,South Africa
355,355,2010,Mexico,4,4,3,0.0,1.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,1.2549019607843137,0.9411764705882352,1.1082251082251082,1.0,South Africa
356,356,2010,Netherlands,3,5,2,7.0,3.0,5.0,1.203125,1.0625,1.203125,1.0625,1.1636363636363636,2.3529411764705883,0.5647058823529412,1.2467532467532467,6.0,South Africa
357,357,2010,New Zealand,1,1,2,1.0,1.0,1.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.4705882352941176,0.9411764705882352,0.4155844155844156,0.0,South Africa
358,358,2010,Nigeria,3,1,2,2.0,2.0,1.0,1.203125,1.0625,1.203125,1.0625,1.6623376623376624,0.4705882352941176,1.8823529411764703,1.2467532467532467,0.0,South Africa
359,359,2010,North Korea,9,1,2,0.0,3.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,0.4705882352941176,2.8235294117647056,3.74025974025974,0.0,South Africa
360,360,2010,Paraguay,1,3,2,0.0,1.0,3.0,1.203125,1.0625,1.203125,1.0625,0.0,1.4117647058823528,0.3137254901960784,0.4155844155844156,1.0,South Africa
361,361,2010,Portugal,1,0,2,7.0,0.0,2.0,1.203125,1.0625,1.203125,1.0625,2.9090909090909087,0.0,0.0,0.4155844155844156,1.0,South Africa
362,362,2010,Serbia,2,2,2,0.0,1.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,0.9411764705882352,0.9411764705882352,0.8311688311688312,1.0,South Africa
363,363,2010,Slovakia,3,2,2,3.0,4.0,2.0,1.203125,1.0625,1.203125,1.0625,1.2467532467532467,0.9411764705882352,1.8823529411764703,1.2467532467532467,1.0,South Africa
364,364,2010,Slovenia,0,1,1,2.0,3.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,0.9411764705882352,1.4117647058823528,0.0,1.0,South Africa
365,365,2010,South Korea,8,4,3,2.0,0.0,1.0,1.203125,1.0625,1.203125,1.0625,1.6623376623376624,1.2549019607843137,0.0,2.2164502164502164,1.0,South Africa
366,366,2010,Spain,1,5,4,3.0,1.0,3.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,1.1764705882352942,0.3137254901960784,0.2077922077922078,6.0,South Africa
367,367,2010,Switzerland,1,1,2,0.0,0.0,1.0,1.203125,1.0625,1.203125,1.0625,0.0,0.4705882352941176,0.0,0.4155844155844156,1.0,South Africa
368,368,2010,United States,3,3,2,2.0,2.0,2.0,1.203125,1.0625,1.203125,1.0625,0.8311688311688312,1.4117647058823528,0.9411764705882352,1.2467532467532467,1.0,South Africa
369,369,2010,Uruguay,0,4,2,7.0,8.0,5.0,1.203125,1.0625,1.203125,1.0625,1.1636363636363636,1.8823529411764703,1.5058823529411764,0.0,3.0,South Africa
370,370,2014,Algeria,6,6,3,1.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,1.4712643678160917,0.7356321839080459,1.5238095238095235,1.0,Brazil
371,371,2014,Argentina,3,3,3,5.0,1.0,4.0,1.3125,1.359375,1.3125,1.359375,0.9523809523809524,0.7356321839080459,0.1839080459770115,0.7619047619047619,5.0,Brazil
372,372,2014,Australia,3,1,1,2.0,6.0,2.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,0.7356321839080459,2.2068965517241383,2.2857142857142856,0.0,Brazil
373,373,2014,Belgium,1,1,2,5.0,2.0,3.0,1.3125,1.359375,1.3125,1.359375,1.26984126984127,0.36781609195402293,0.4904214559386973,0.3809523809523809,4.0,Brazil
374,374,2014,Bosnia and Herzegovina,3,1,2,3.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,2.2857142857142856,0.36781609195402293,0.7356321839080459,1.1428571428571428,1.0,Brazil
375,375,2014,Cameroon,5,1,2,0.0,4.0,1.0,1.3125,1.359375,1.3125,1.359375,0.0,0.36781609195402293,2.9425287356321834,1.9047619047619049,0.0,Brazil
376,376,2014,Chile,3,3,3,3.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,2.2857142857142856,0.7356321839080459,0.7356321839080459,0.7619047619047619,2.0,Brazil
377,377,2014,Colombia,3,5,2,7.0,1.0,3.0,1.3125,1.359375,1.3125,1.359375,1.7777777777777781,1.839080459770115,0.24521072796934865,1.1428571428571428,4.0,Brazil
378,378,2014,Costa Rica,1,4,3,1.0,1.0,2.0,1.3125,1.359375,1.3125,1.359375,0.3809523809523809,0.9808429118773946,0.36781609195402293,0.25396825396825395,2.0,Brazil
379,379,2014,Croatia,3,5,2,1.0,3.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,1.839080459770115,2.2068965517241383,1.1428571428571428,1.0,Brazil
380,380,2014,Ecuador,3,3,2,0.0,0.0,1.0,1.3125,1.359375,1.3125,1.359375,0.0,1.1034482758620692,0.0,1.1428571428571428,1.0,Brazil
381,381,2014,England,2,1,2,1.0,2.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,0.36781609195402293,1.4712643678160917,0.7619047619047619,0.0,Brazil
382,382,2014,France,2,5,2,5.0,1.0,3.0,1.3125,1.359375,1.3125,1.359375,1.26984126984127,1.839080459770115,0.24521072796934865,0.7619047619047619,3.0,Brazil
383,383,2014,Germany,1,9,3,9.0,3.0,4.0,1.3125,1.359375,1.3125,1.359375,1.7142857142857142,2.2068965517241383,0.5517241379310345,0.25396825396825395,6.0,Brazil
384,384,2014,Ghana,4,3,2,1.0,2.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,1.1034482758620692,1.4712643678160917,1.5238095238095235,0.0,Brazil
385,385,2014,Greece,4,1,3,2.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,1.5238095238095235,0.24521072796934865,0.7356321839080459,1.0158730158730158,1.0,Brazil
386,386,2014,Honduras,3,0,1,1.0,5.0,2.0,1.3125,1.359375,1.3125,1.359375,0.3809523809523809,0.0,1.839080459770115,2.2857142857142856,0.0,Brazil
387,387,2014,Iran,4,1,2,0.0,0.0,1.0,1.3125,1.359375,1.3125,1.359375,0.0,0.36781609195402293,0.0,1.5238095238095235,0.0,Brazil
388,388,2014,Italy,1,2,1,0.0,2.0,2.0,1.3125,1.359375,1.3125,1.359375,0.0,1.4712643678160917,0.7356321839080459,0.7619047619047619,1.0,Brazil
389,389,2014,Ivory Coast,4,2,2,2.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,1.5238095238095235,0.7356321839080459,0.7356321839080459,1.5238095238095235,1.0,Brazil
390,390,2014,Japan,2,1,1,1.0,4.0,2.0,1.3125,1.359375,1.3125,1.359375,0.3809523809523809,0.7356321839080459,1.4712643678160917,1.5238095238095235,0.0,Brazil
391,391,2014,Mexico,3,4,3,1.0,0.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,0.9808429118773946,0.0,0.7619047619047619,2.0,Brazil
392,392,2014,Netherlands,3,11,3,4.0,1.0,4.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,2.697318007662836,0.1839080459770115,0.7619047619047619,5.0,Brazil
393,393,2014,Nigeria,2,0,2,3.0,3.0,2.0,1.3125,1.359375,1.3125,1.359375,1.1428571428571428,0.0,1.1034482758620692,0.7619047619047619,1.0,Brazil
394,394,2014,Portugal,6,2,2,2.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,1.5238095238095235,0.7356321839080459,0.7356321839080459,2.2857142857142856,1.0,Brazil
395,395,2014,Russia,2,1,2,1.0,1.0,1.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,0.36781609195402293,0.7356321839080459,0.7619047619047619,0.0,Brazil
396,396,2014,South Korea,1,1,1,2.0,5.0,2.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,0.7356321839080459,1.839080459770115,0.7619047619047619,0.0,Brazil
397,397,2014,Spain,0,3,1,1.0,7.0,2.0,1.3125,1.359375,1.3125,1.359375,0.3809523809523809,2.2068965517241383,2.5747126436781613,0.0,1.0,Brazil
398,398,2014,Switzerland,1,3,2,4.0,6.0,2.0,1.3125,1.359375,1.3125,1.359375,1.5238095238095235,1.1034482758620692,2.2068965517241383,0.3809523809523809,2.0,Brazil
399,399,2014,United States,3,3,2,2.0,3.0,2.0,1.3125,1.359375,1.3125,1.359375,0.7619047619047619,1.1034482758620692,1.1034482758620692,1.1428571428571428,1.0,Brazil
400,400,2014,Uruguay,2,1,2,3.0,4.0,2.0,1.3125,1.359375,1.3125,1.359375,1.1428571428571428,0.36781609195402293,1.4712643678160917,0.7619047619047619,2.0,Brazil
401,401,2018,Argentina,5,5,2,1.0,4.0,2.0,1.375,1.265625,1.375,1.265625,0.3636363636363637,1.9753086419753083,1.5802469135802468,1.818181818181818,1.0,Russia
402,402,2018,Australia,3,2,2,0.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,1.5802469135802468,1.0909090909090908,0.0,Russia
403,403,2018,Belgium,2,3,3,13.0,4.0,4.0,1.375,1.265625,1.375,1.265625,2.363636363636364,0.7901234567901234,0.7901234567901234,0.4848484848484848,6.0,Russia
404,404,2018,Brazil,0,2,1,6.0,3.0,4.0,1.375,1.265625,1.375,1.265625,1.0909090909090908,1.5802469135802468,0.5925925925925926,0.0,3.0,Russia
405,405,2018,Colombia,0,4,2,2.0,3.0,2.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,1.1851851851851851,0.0,2.0,Russia
406,406,2018,Costa Rica,4,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,1.4545454545454546,0.0,Russia
407,407,2018,Croatia,7,9,4,5.0,2.0,3.0,1.375,1.265625,1.375,1.265625,1.2121212121212122,1.7777777777777777,0.5267489711934156,1.2727272727272727,4.0,Russia
408,408,2018,Denmark,1,2,2,1.0,1.0,2.0,1.375,1.265625,1.375,1.265625,0.3636363636363637,0.7901234567901234,0.3950617283950617,0.3636363636363637,1.0,Russia
409,409,2018,Egypt,5,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,1.818181818181818,0.0,Russia
410,410,2018,England,6,6,5,6.0,2.0,2.0,1.375,1.265625,1.375,1.265625,2.1818181818181817,0.948148148148148,0.7901234567901234,0.8727272727272727,3.0,Russia
411,411,2018,France,0,2,2,12.0,6.0,5.0,1.375,1.265625,1.375,1.265625,1.7454545454545454,0.7901234567901234,0.948148148148148,0.0,6.0,Russia
412,412,2018,Germany,2,0,1,2.0,2.0,2.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.0,0.7901234567901234,1.4545454545454546,1.0,Russia
413,413,2018,Iceland,3,1,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.3950617283950617,1.5802469135802468,1.0909090909090908,0.0,Russia
414,414,2018,Iran,0,1,1,1.0,2.0,2.0,1.375,1.265625,1.375,1.265625,0.3636363636363637,0.7901234567901234,0.7901234567901234,0.0,1.0,Russia
415,415,2018,Japan,4,4,2,2.0,3.0,2.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,1.1851851851851851,1.4545454545454546,1.0,Russia
416,416,2018,Mexico,3,3,3,0.0,3.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,2.3703703703703702,0.7272727272727273,2.0,Russia
417,417,2018,Morocco,3,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,1.0909090909090908,0.0,Russia
418,418,2018,Nigeria,2,0,1,3.0,2.0,2.0,1.375,1.265625,1.375,1.265625,1.0909090909090908,0.0,0.7901234567901234,1.4545454545454546,1.0,Russia
419,419,2018,Panama,9,1,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.3950617283950617,1.5802469135802468,3.272727272727273,0.0,Russia
420,420,2018,Peru,1,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,0.3636363636363637,1.0,Russia
421,421,2018,Poland,0,1,1,1.0,5.0,2.0,1.375,1.265625,1.375,1.265625,0.3636363636363637,0.7901234567901234,1.9753086419753083,0.0,1.0,Russia
422,422,2018,Portugal,3,2,2,4.0,3.0,2.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.7901234567901234,1.1851851851851851,1.0909090909090908,1.0,Russia
423,423,2018,Saudi Arabia,6,0,2,2.0,1.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.0,0.7901234567901234,2.1818181818181817,1.0,Russia
424,424,2018,Senegal,3,4,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,1.5802469135802468,0.7901234567901234,1.0909090909090908,1.0,Russia
425,425,2018,Serbia,0,1,1,1.0,4.0,2.0,1.375,1.265625,1.375,1.265625,0.3636363636363637,0.7901234567901234,1.5802469135802468,0.0,1.0,Russia
426,426,2018,South Korea,1,0,1,3.0,2.0,2.0,1.375,1.265625,1.375,1.265625,1.0909090909090908,0.0,0.7901234567901234,0.7272727272727273,1.0,Russia
427,427,2018,Spain,4,5,3,2.0,2.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,1.316872427983539,1.5802469135802468,0.9696969696969696,1.0,Russia
428,428,2018,Sweden,2,4,2,2.0,2.0,3.0,1.375,1.265625,1.375,1.265625,0.4848484848484848,1.5802469135802468,0.5267489711934156,0.7272727272727273,3.0,Russia
429,429,2018,Switzerland,3,3,3,2.0,2.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.7901234567901234,1.5802469135802468,0.7272727272727273,1.0,Russia
430,430,2018,Tunisia,6,4,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,1.5802469135802468,2.1818181818181817,1.0,Russia
431,431,2018,Uruguay,0,4,2,3.0,3.0,3.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,0.7901234567901234,0.0,4.0,Russia
