,Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS,WinCount,country
407,2018,Croatia,7,9,4,5.0,2.0,3.0,1.375,1.265625,1.375,1.265625,1.2121212121212122,1.7777777777777777,0.5267489711934156,1.2727272727272727,4.0,Russia
408,2018,Denmark,1,2,2,1.0,1.0,2.0,1.375,1.265625,1.375,1.265625,0.36363636363636365,0.7901234567901234,0.3950617283950617,0.36363636363636365,1.0,Russia
409,2018,Egypt,5,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,1.8181818181818181,0.0,Russia
410,2018,England,6,6,5,6.0,2.0,2.0,1.375,1.265625,1.375,1.265625,2.1818181818181817,0.9481481481481481,0.7901234567901234,0.8727272727272727,3.0,Russia
411,2018,France,0,2,2,12.0,6.0,5.0,1.375,1.265625,1.375,1.265625,1.7454545454545454,0.7901234567901234,0.9481481481481481,0.0,6.0,Russia
412,2018,Germany,2,0,1,2.0,2.0,2.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.0,0.7901234567901234,1.4545454545454546,1.0,Russia
413,2018,Iceland,3,1,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.3950617283950617,1.5802469135802468,1.0909090909090908,0.0,Russia
414,2018,Iran,0,1,1,1.0,2.0,2.0,1.375,1.265625,1.375,1.265625,0.36363636363636365,0.7901234567901234,0.7901234567901234,0.0,1.0,Russia
415,2018,Japan,4,4,2,2.0,3.0,2.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,1.1851851851851851,1.4545454545454546,1.0,Russia
416,2018,Mexico,3,3,3,0.0,3.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,2.3703703703703702,0.7272727272727273,2.0,Russia
417,2018,Morocco,3,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,1.0909090909090908,0.0,Russia
418,2018,Nigeria,2,0,1,3.0,2.0,2.0,1.375,1.265625,1.375,1.265625,1.0909090909090908,0.0,0.7901234567901234,1.4545454545454546,1.0,Russia
419,2018,Panama,9,1,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,0.3950617283950617,1.5802469135802468,3.272727272727273,0.0,Russia
420,2018,Peru,1,2,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,0.7901234567901234,0.7901234567901234,0.36363636363636365,1.0,Russia
421,2018,Poland,0,1,1,1.0,5.0,2.0,1.375,1.265625,1.375,1.265625,0.36363636363636365,0.7901234567901234,1.9753086419753085,0.0,1.0,Russia
422,2018,Portugal,3,2,2,4.0,3.0,2.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.7901234567901234,1.1851851851851851,1.0909090909090908,1.0,Russia
423,2018,Saudi Arabia,6,0,2,2.0,1.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.0,0.7901234567901234,2.1818181818181817,1.0,Russia
424,2018,Senegal,3,4,2,0.0,1.0,1.0,1.375,1.265625,1.375,1.265625,0.0,1.5802469135802468,0.7901234567901234,1.0909090909090908,1.0,Russia
425,2018,Serbia,0,1,1,1.0,4.0,2.0,1.375,1.265625,1.375,1.265625,0.36363636363636365,0.7901234567901234,1.5802469135802468,0.0,1.0,Russia
426,2018,South Korea,1,0,1,3.0,2.0,2.0,1.375,1.265625,1.375,1.265625,1.0909090909090908,0.0,0.7901234567901234,0.7272727272727273,1.0,Russia
427,2018,Spain,4,5,3,2.0,2.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,1.316872427983539,1.5802469135802468,0.9696969696969696,1.0,Russia
428,2018,Sweden,2,4,2,2.0,2.0,3.0,1.375,1.265625,1.375,1.265625,0.4848484848484848,1.5802469135802468,0.5267489711934156,0.7272727272727273,3.0,Russia
429,2018,Switzerland,3,3,3,2.0,2.0,1.0,1.375,1.265625,1.375,1.265625,1.4545454545454546,0.7901234567901234,1.5802469135802468,0.7272727272727273,1.0,Russia
430,2018,Tunisia,6,4,2,1.0,2.0,1.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,1.5802469135802468,2.1818181818181817,1.0,Russia
431,2018,Uruguay,0,4,2,3.0,3.0,3.0,1.375,1.265625,1.375,1.265625,0.7272727272727273,1.5802469135802468,0.7901234567901234,0.0,4.0,Russia
